Keyword,Track.Name,Artist.Name,Genre,Beats.Per.Minute,Energy,Danceability,Loudness..dB..,Liveness,Valence.,Length.,Acousticness..,Speechiness.,Popularity,Type
Thought,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,
Thought,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,
thought,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,
thought,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,
thought,Summer Days feat. Macklemore & Patrick Stump of Fall Out Boy,Martin Garrix,big room,114,72,66,-7,14,32,164,18,6,89,
thought,Summer Days feat. Macklemore & Patrick Stump of Fall Out Boy,Martin Garrix,big room,114,72,66,-7,14,32,164,18,6,89,
thought,Summer Days feat. Macklemore & Patrick Stump of Fall Out Boy,Martin Garrix,big room,114,72,66,-7,14,32,164,18,6,89,
thought,Summer Days feat. Macklemore & Patrick Stump of Fall Out Boy,Martin Garrix,big room,114,72,66,-7,14,32,164,18,6,89,
thought,Call You Mine,The Chainsmokers,edm,104,70,59,-6,41,50,218,23,3,88,
thoughts,Happier,Marshmello,brostep,100,79,69,-3,17,67,214,19,5,88,
threat,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,
three,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,
three,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,
thrive,Panini,Lil Nas X,country rap,154,59,70,-6,12,48,115,34,8,91,
thrive,Panini,Lil Nas X,country rap,154,59,70,-6,12,48,115,34,8,91,
through,How Do You Sleep?,Sam Smith,pop,111,68,48,-5,8,35,202,15,9,90,
through,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,
through,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,
through,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,
through,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,
Through,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,
through,7 rings,Ariana Grande,dance pop,140,32,78,-11,9,33,179,59,33,89,
through,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,
through,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,
through,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,
through,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,
through,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,
through,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,
through,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,
through,Sucker,Jonas Brothers,boy band,138,73,84,-5,11,95,181,4,6,80,
through,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,
through,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,
through,Shallow,Lady Gaga,dance pop,96,39,57,-6,23,32,216,37,3,87,
through,Shallow,Lady Gaga,dance pop,96,39,57,-6,23,32,216,37,3,87,
through,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,
through,Te Robaré,Nicky Jam,latin,176,75,67,-4,8,80,202,24,6,88,
through,Call You Mine,The Chainsmokers,edm,104,70,59,-6,41,50,218,23,3,88,
through,Call You Mine,The Chainsmokers,edm,104,70,59,-6,41,50,218,23,3,88,
throw,Soltera - Remix,Lunay,latin,92,78,80,-4,44,80,266,36,4,91,
Throw,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,
Throw,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,
Throw,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,
Throw,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,
throw,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,
throw,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,
throw,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,
throw,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,
throw,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,
throw,Con Calma,Daddy Yankee,latin,94,86,74,-3,6,66,193,11,6,91,
throwing,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,
ticket,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,
tie,I Don't Care with Justin Bieber,Ed Sheeran,pop,102,68,80,-5,9,84,220,9,4,84,
tied,7 rings,Ariana Grande,dance pop,140,32,78,-11,9,33,179,59,33,89,
ties,Loco Contigo feat. J. Balvin & Tyga,DJ Snake,dance pop,96,71,82,-4,15,38,185,28,7,86,
ties,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,
Tiffany's,7 rings,Ariana Grande,dance pop,140,32,78,-11,9,33,179,59,33,89,
tight,bad guy,Billie Eilish,electropop,135,43,70,-11,10,56,194,33,38,95,
tight,bad guy,Billie Eilish,electropop,135,43,70,-11,10,56,194,33,38,95,
'til,Old Town Road - Remix,Lil Nas X,country rap,136,62,88,-6,11,64,157,5,10,87,stop
'til,Old Town Road - Remix,Lil Nas X,country rap,136,62,88,-6,11,64,157,5,10,87,stop
'til,Old Town Road - Remix,Lil Nas X,country rap,136,62,88,-6,11,64,157,5,10,87,stop
'til,Old Town Road - Remix,Lil Nas X,country rap,136,62,88,-6,11,64,157,5,10,87,stop
'til,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
'til,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
'til,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
'til,Truth Hurts,Lizzo,escape room,158,62,72,-3,12,41,173,11,11,91,stop
'til,Truth Hurts,Lizzo,escape room,158,62,72,-3,12,41,173,11,11,91,stop
'til,Truth Hurts,Lizzo,escape room,158,62,72,-3,12,41,173,11,11,91,stop
'til,Truth Hurts,Lizzo,escape room,158,62,72,-3,12,41,173,11,11,91,stop
tilt,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,
time,Señorita,Shawn Mendes,canadian pop,117,55,76,-6,8,75,191,4,3,79,
time,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,
time,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,
time,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,
time,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,
time,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,
time,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,
time,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,
time,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,dfw rap,90,48,76,-6,7,91,158,56,5,91,
time,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,
time,No Me Conoce - Remix,Jhay Cortez,reggaeton flow,92,79,81,-4,9,58,309,14,7,83,
time,Dance Monkey,Tones and I,australian pop,98,59,82,-6,18,54,210,69,10,83,
time,Dance Monkey,Tones and I,australian pop,98,59,82,-6,18,54,210,69,10,83,
time,Dance Monkey,Tones and I,australian pop,98,59,82,-6,18,54,210,69,10,83,
time,Dance Monkey,Tones and I,australian pop,98,59,82,-6,18,54,210,69,10,83,
time,Dance Monkey,Tones and I,australian pop,98,59,82,-6,18,54,210,69,10,83,
time,Dance Monkey,Tones and I,australian pop,98,59,82,-6,18,54,210,69,10,83,
time,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,
time,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,
time,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,
time,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,
time,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,
time,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,
time,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,
time,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,
time,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,
time,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,
time,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,
time,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,
time,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,
time,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,
time,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,
time,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,
time,Never Really Over,Katy Perry,dance pop,100,88,77,-5,32,39,224,19,6,89,
time,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,
time,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,
time,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,
time,"fuck, i'm lonely with Anne-Marie - from 13 Reasons Why: Season 3”",Lauv,dance pop,95,56,81,-6,6,68,199,48,7,78,
time,Higher Love,Kygo,edm,104,68,69,-7,10,40,228,2,3,88,
time,Con Altura,ROSALÍA,r&b en espanol,98,69,88,-4,5,75,162,39,12,88,
time,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,
time,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,
time,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,
time,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,
time,Call You Mine,The Chainsmokers,edm,104,70,59,-6,41,50,218,23,3,88,
times,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,
times,QUE PRETENDES,J Balvin,latin,93,79,64,-4,36,94,222,3,25,89,
times,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,
times,Shallow,Lady Gaga,dance pop,96,39,57,-6,23,32,216,37,3,87,
times,Shallow,Lady Gaga,dance pop,96,39,57,-6,23,32,216,37,3,87,
times,Shallow,Lady Gaga,dance pop,96,39,57,-6,23,32,216,37,3,87,
times,Shallow,Lady Gaga,dance pop,96,39,57,-6,23,32,216,37,3,87,
times,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,
times,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,
times,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,
times,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,
timing's,If I Can't Have You,Shawn Mendes,canadian pop,124,82,69,-4,13,87,191,49,6,70,
tipper,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,
tipper,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,
tippy,bad guy,Billie Eilish,electropop,135,43,70,-11,10,56,194,33,38,95,
tired,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,
tired,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,
tired,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,
tired,Shallow,Lady Gaga,dance pop,96,39,57,-6,23,32,216,37,3,87,
T-Minus,The London feat. J. Cole & Travis Scott,Young Thug,atl hip hop,98,59,80,-7,13,18,200,2,15,89,
to,One Thing Right,Marshmello,brostep,88,62,66,-2,58,44,182,7,5,88,stop
to,Señorita,Shawn Mendes,canadian pop,117,55,76,-6,8,75,191,4,3,79,stop
to,Señorita,Shawn Mendes,canadian pop,117,55,76,-6,8,75,191,4,3,79,stop
to,Señorita,Shawn Mendes,canadian pop,117,55,76,-6,8,75,191,4,3,79,stop
to,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,stop
to,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,stop
to,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,stop
to,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,stop
to,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,stop
to,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,stop
to,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,stop
to,China,Anuel AA,reggaeton flow,105,81,79,-4,8,61,302,8,9,92,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,boyfriend with Social House,Ariana Grande,dance pop,190,80,40,-4,16,70,186,12,46,85,stop
to,Beautiful People feat. Khalid,Ed Sheeran,pop,93,65,64,-8,8,55,198,12,19,86,stop
to,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
to,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
to,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
to,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
to,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
to,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
to,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
to,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
to,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
to,Goodbyes Feat. Young Thug,Post Malone,dfw rap,150,65,58,-4,11,18,175,45,7,94,stop
to,I Don't Care with Justin Bieber,Ed Sheeran,pop,102,68,80,-5,9,84,220,9,4,84,stop
to,I Don't Care with Justin Bieber,Ed Sheeran,pop,102,68,80,-5,9,84,220,9,4,84,stop
to,I Don't Care with Justin Bieber,Ed Sheeran,pop,102,68,80,-5,9,84,220,9,4,84,stop
to,I Don't Care with Justin Bieber,Ed Sheeran,pop,102,68,80,-5,9,84,220,9,4,84,stop
to,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,stop
to,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,stop
to,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,stop
to,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,stop
to,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,stop
to,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,stop
to,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,stop
to,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,stop
to,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,stop
to,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,stop
to,Ransom,Lil Tecca,trap music,180,64,75,-6,7,23,131,2,29,92,stop
to,How Do You Sleep?,Sam Smith,pop,111,68,48,-5,8,35,202,15,9,90,stop
to,How Do You Sleep?,Sam Smith,pop,111,68,48,-5,8,35,202,15,9,90,stop
to,How Do You Sleep?,Sam Smith,pop,111,68,48,-5,8,35,202,15,9,90,stop
to,How Do You Sleep?,Sam Smith,pop,111,68,48,-5,8,35,202,15,9,90,stop
to,How Do You Sleep?,Sam Smith,pop,111,68,48,-5,8,35,202,15,9,90,stop
to,How Do You Sleep?,Sam Smith,pop,111,68,48,-5,8,35,202,15,9,90,stop
to,How Do You Sleep?,Sam Smith,pop,111,68,48,-5,8,35,202,15,9,90,stop
to,How Do You Sleep?,Sam Smith,pop,111,68,48,-5,8,35,202,15,9,90,stop
to,How Do You Sleep?,Sam Smith,pop,111,68,48,-5,8,35,202,15,9,90,stop
to,How Do You Sleep?,Sam Smith,pop,111,68,48,-5,8,35,202,15,9,90,stop
to,How Do You Sleep?,Sam Smith,pop,111,68,48,-5,8,35,202,15,9,90,stop
to,How Do You Sleep?,Sam Smith,pop,111,68,48,-5,8,35,202,15,9,90,stop
To,Old Town Road - Remix,Lil Nas X,country rap,136,62,88,-6,11,64,157,5,10,87,stop
To,Old Town Road - Remix,Lil Nas X,country rap,136,62,88,-6,11,64,157,5,10,87,stop
to,Old Town Road - Remix,Lil Nas X,country rap,136,62,88,-6,11,64,157,5,10,87,stop
to,Old Town Road - Remix,Lil Nas X,country rap,136,62,88,-6,11,64,157,5,10,87,stop
to,Old Town Road - Remix,Lil Nas X,country rap,136,62,88,-6,11,64,157,5,10,87,stop
to,bad guy,Billie Eilish,electropop,135,43,70,-11,10,56,194,33,38,95,stop
to,bad guy,Billie Eilish,electropop,135,43,70,-11,10,56,194,33,38,95,stop
to,Callaita,Bad Bunny,reggaeton,176,62,61,-5,24,24,251,60,31,93,stop
to,Callaita,Bad Bunny,reggaeton,176,62,61,-5,24,24,251,60,31,93,stop
to,Callaita,Bad Bunny,reggaeton,176,62,61,-5,24,24,251,60,31,93,stop
to,Callaita,Bad Bunny,reggaeton,176,62,61,-5,24,24,251,60,31,93,stop
to,Callaita,Bad Bunny,reggaeton,176,62,61,-5,24,24,251,60,31,93,stop
to,Callaita,Bad Bunny,reggaeton,176,62,61,-5,24,24,251,60,31,93,stop
to,Callaita,Bad Bunny,reggaeton,176,62,61,-5,24,24,251,60,31,93,stop
to,Callaita,Bad Bunny,reggaeton,176,62,61,-5,24,24,251,60,31,93,stop
to,Loco Contigo feat. J. Balvin & Tyga,DJ Snake,dance pop,96,71,82,-4,15,38,185,28,7,86,stop
to,Loco Contigo feat. J. Balvin & Tyga,DJ Snake,dance pop,96,71,82,-4,15,38,185,28,7,86,stop
to,Loco Contigo feat. J. Balvin & Tyga,DJ Snake,dance pop,96,71,82,-4,15,38,185,28,7,86,stop
to,Loco Contigo feat. J. Balvin & Tyga,DJ Snake,dance pop,96,71,82,-4,15,38,185,28,7,86,stop
to,Loco Contigo feat. J. Balvin & Tyga,DJ Snake,dance pop,96,71,82,-4,15,38,185,28,7,86,stop
to,Loco Contigo feat. J. Balvin & Tyga,DJ Snake,dance pop,96,71,82,-4,15,38,185,28,7,86,stop
to,Loco Contigo feat. J. Balvin & Tyga,DJ Snake,dance pop,96,71,82,-4,15,38,185,28,7,86,stop
To,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
To,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
To,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
To,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Someone You Loved,Lewis Capaldi,pop,110,41,50,-6,11,45,182,75,3,88,stop
to,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
to,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
to,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
to,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
to,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
to,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
to,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
to,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
to,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
to,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
to,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
to,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
to,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
to,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
to,Otro Trago - Remix,Sech,panamanian pop,176,79,73,-2,6,76,288,7,20,87,stop
to,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
to,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
to,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
to,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
to,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
to,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
to,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
to,Money In The Grave Drake ft. Rick Ross,Drake,canadian hip hop,101,50,83,-4,12,10,205,10,5,92,stop
to,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,stop
to,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,stop
to,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,stop
to,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,stop
to,No Guidance feat. Drake,Chris Brown,dance pop,93,45,70,-7,16,14,261,12,15,82,stop
to,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
to,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
to,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
to,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
to,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
to,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
to,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
to,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
to,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
to,LA CANCIÓN,J Balvin,latin,176,65,75,-6,11,43,243,15,32,90,stop
